RLINEv1_2   
SOURCE FILE: Source_Road.txt (1 Sources)
RECEPTOR FILE: Receptor_Road.txt (806 Receptors)
SURFACE FILE: ../dados_aermet/ONSITE.SFC
Error Limit:  1.000E-03
Displacement Height:      5.000*z0
Concentrations from: Plume and Meander
Roadway configurations used: N 
Roadway #Lanes Option : Y 
Integraton option: Numerical
 
 Year, Julian_Day, # Hours, X-Coordinate, Y-Coordinate, Z-Coordinate, C_HWY,
 1988,   61,   24,     1000.000,     -220.000,        0.000,   0.136976E+03, 
 1988,   61,   24,        0.000,     -200.000,        0.000,   0.131242E+03, 
 1988,   61,   24,       40.000,     -200.000,        0.000,   0.156559E+03, 
 1988,   61,   24,       80.000,     -200.000,        0.000,   0.180247E+03, 
 1988,   61,   24,      120.000,     -200.000,        0.000,   0.207294E+03, 
 1988,   61,   24,      160.000,     -200.000,        0.000,   0.226982E+03, 
 1988,   61,   24,      200.000,     -200.000,        0.000,   0.235689E+03, 
 1988,   61,   24,      240.000,     -200.000,        0.000,   0.247434E+03, 
 1988,   61,   24,      280.000,     -200.000,        0.000,   0.251832E+03, 
 1988,   61,   24,      320.000,     -200.000,        0.000,   0.254412E+03, 
 1988,   61,   24,      360.000,     -200.000,        0.000,   0.257510E+03, 
 1988,   61,   24,      400.000,     -200.000,        0.000,   0.258889E+03, 
 1988,   61,   24,      440.000,     -200.000,        0.000,   0.263434E+03, 
 1988,   61,   24,      480.000,     -200.000,        0.000,   0.262498E+03, 
 1988,   61,   24,      520.000,     -200.000,        0.000,   0.262598E+03, 
 1988,   61,   24,      560.000,     -200.000,        0.000,   0.264185E+03, 
 1988,   61,   24,      600.000,     -200.000,        0.000,   0.263189E+03, 
 1988,   61,   24,      640.000,     -200.000,        0.000,   0.266155E+03, 
 1988,   61,   24,      680.000,     -200.000,        0.000,   0.264882E+03, 
 1988,   61,   24,      720.000,     -200.000,        0.000,   0.263852E+03, 
 1988,   61,   24,      760.000,     -200.000,        0.000,   0.262273E+03, 
 1988,   61,   24,      800.000,     -200.000,        0.000,   0.258766E+03, 
 1988,   61,   24,      840.000,     -200.000,        0.000,   0.249702E+03, 
 1988,   61,   24,      880.000,     -200.000,        0.000,   0.237258E+03, 
 1988,   61,   24,      920.000,     -200.000,        0.000,   0.214299E+03, 
 1988,   61,   24,      960.000,     -200.000,        0.000,   0.187374E+03, 
 1988,   61,   24,     1000.000,     -200.000,        0.000,   0.163442E+03, 
 1988,   61,   24,        0.000,     -180.000,        0.000,   0.151532E+03, 
 1988,   61,   24,       40.000,     -180.000,        0.000,   0.183700E+03, 
 1988,   61,   24,       80.000,     -180.000,        0.000,   0.212882E+03, 
 1988,   61,   24,      120.000,     -180.000,        0.000,   0.244481E+03, 
 1988,   61,   24,      160.000,     -180.000,        0.000,   0.270981E+03, 
 1988,   61,   24,      200.000,     -180.000,        0.000,   0.281235E+03, 
 1988,   61,   24,      240.000,     -180.000,        0.000,   0.289228E+03, 
 1988,   61,   24,      280.000,     -180.000,        0.000,   0.296550E+03, 
 1988,   61,   24,      320.000,     -180.000,        0.000,   0.299484E+03, 
 1988,   61,   24,      360.000,     -180.000,        0.000,   0.303096E+03, 
 1988,   61,   24,      400.000,     -180.000,        0.000,   0.304074E+03, 
 1988,   61,   24,      440.000,     -180.000,        0.000,   0.306864E+03, 
 1988,   61,   24,      480.000,     -180.000,        0.000,   0.308773E+03, 
 1988,   61,   24,      520.000,     -180.000,        0.000,   0.310077E+03, 
 1988,   61,   24,      560.000,     -180.000,        0.000,   0.307751E+03, 
 1988,   61,   24,      600.000,     -180.000,        0.000,   0.305233E+03, 
 1988,   61,   24,      640.000,     -180.000,        0.000,   0.311676E+03, 
 1988,   61,   24,      680.000,     -180.000,        0.000,   0.314125E+03, 
 1988,   61,   24,      720.000,     -180.000,        0.000,   0.314243E+03, 
 1988,   61,   24,      760.000,     -180.000,        0.000,   0.311063E+03, 
 1988,   61,   24,      800.000,     -180.000,        0.000,   0.308942E+03, 
 1988,   61,   24,      840.000,     -180.000,        0.000,   0.302423E+03, 
 1988,   61,   24,      880.000,     -180.000,        0.000,   0.286851E+03, 
 1988,   61,   24,      920.000,     -180.000,        0.000,   0.260590E+03, 
 1988,   61,   24,      960.000,     -180.000,        0.000,   0.228877E+03, 
 1988,   61,   24,     1000.000,     -180.000,        0.000,   0.204073E+03, 
 1988,   61,   24,        0.000,     -160.000,        0.000,   0.178985E+03, 
 1988,   61,   24,       40.000,     -160.000,        0.000,   0.220707E+03, 
 1988,   61,   24,       80.000,     -160.000,        0.000,   0.256141E+03, 
 1988,   61,   24,      120.000,     -160.000,        0.000,   0.293344E+03, 
 1988,   61,   24,      160.000,     -160.000,        0.000,   0.320813E+03, 
 1988,   61,   24,      200.000,     -160.000,        0.000,   0.335278E+03, 
 1988,   61,   24,      240.000,     -160.000,        0.000,   0.343435E+03, 
 1988,   61,   24,      280.000,     -160.000,        0.000,   0.349394E+03, 
 1988,   61,   24,      320.000,     -160.000,        0.000,   0.355421E+03, 
 1988,   61,   24,      360.000,     -160.000,        0.000,   0.358705E+03, 
 1988,   61,   24,      400.000,     -160.000,        0.000,   0.359042E+03, 
 1988,   61,   24,      440.000,     -160.000,        0.000,   0.363328E+03, 
 1988,   61,   24,      480.000,     -160.000,        0.000,   0.367443E+03, 
 1988,   61,   24,      520.000,     -160.000,        0.000,   0.371296E+03, 
 1988,   61,   24,      560.000,     -160.000,        0.000,   0.370225E+03, 
 1988,   61,   24,      600.000,     -160.000,        0.000,   0.373214E+03, 
 1988,   61,   24,      640.000,     -160.000,        0.000,   0.379672E+03, 
 1988,   61,   24,      680.000,     -160.000,        0.000,   0.378674E+03, 
 1988,   61,   24,      720.000,     -160.000,        0.000,   0.379027E+03, 
 1988,   61,   24,      760.000,     -160.000,        0.000,   0.380319E+03, 
 1988,   61,   24,      800.000,     -160.000,        0.000,   0.379253E+03, 
 1988,   61,   24,      840.000,     -160.000,        0.000,   0.372790E+03, 
 1988,   61,   24,      880.000,     -160.000,        0.000,   0.357145E+03, 
 1988,   61,   24,      920.000,     -160.000,        0.000,   0.331328E+03, 
 1988,   61,   24,      960.000,     -160.000,        0.000,   0.294412E+03, 
 1988,   61,   24,     1000.000,     -160.000,        0.000,   0.261406E+03, 
 1988,   61,   24,        0.000,     -140.000,        0.000,   0.214486E+03, 
 1988,   61,   24,       40.000,     -140.000,        0.000,   0.268473E+03, 
 1988,   61,   24,       80.000,     -140.000,        0.000,   0.311499E+03, 
 1988,   61,   24,      120.000,     -140.000,        0.000,   0.359634E+03, 
 1988,   61,   24,      160.000,     -140.000,        0.000,   0.391521E+03, 
 1988,   61,   24,      200.000,     -140.000,        0.000,   0.408558E+03, 
