RLINEv1_2   
SOURCE FILE: Source_Road.txt (1 Sources)
RECEPTOR FILE: Receptor_Road.txt (806 Receptors)
SURFACE FILE: ../dados_aermet/ONSITE.SFC
Error Limit:  1.000E-03
Displacement Height:      5.000*z0
Concentrations from: Plume and Meander
Roadway configurations used: N 
Roadway #Lanes Option : Y 
Integraton option: Numerical
 
 Year, Julian_Day, Hour, X-Coordinate, Y-Coordinate, Z-Coordinate, C_HWY,
 1988,   61,    1,      360.000,     -100.000,        0.000,   0.136502E+04, 
 1988,   61,    1,      400.000,     -100.000,        0.000,   0.135366E+04, 
 1988,   61,    1,      440.000,     -100.000,        0.000,   0.136852E+04, 
 1988,   61,    1,      480.000,     -100.000,        0.000,   0.135305E+04, 
 1988,   61,    1,      520.000,     -100.000,        0.000,   0.136970E+04, 
 1988,   61,    1,      560.000,     -100.000,        0.000,   0.137456E+04, 
 1988,   61,    1,      600.000,     -100.000,        0.000,   0.134534E+04, 
 1988,   61,    1,      640.000,     -100.000,        0.000,   0.134706E+04, 
 1988,   61,    1,      680.000,     -100.000,        0.000,   0.135652E+04, 
 1988,   61,    1,      720.000,     -100.000,        0.000,   0.129106E+04, 
 1988,   61,    1,      760.000,     -100.000,        0.000,   0.136304E+04, 
 1988,   61,    1,      800.000,     -100.000,        0.000,   0.132217E+04, 
 1988,   61,    1,      840.000,     -100.000,        0.000,   0.130318E+04, 
 1988,   61,    1,      880.000,     -100.000,        0.000,   0.124520E+04, 
 1988,   61,    1,      920.000,     -100.000,        0.000,   0.110535E+04, 
 1988,   61,    1,      960.000,     -100.000,        0.000,   0.880736E+03, 
 1988,   61,    1,     1000.000,     -100.000,        0.000,   0.710793E+03, 
 1988,   61,    1,        0.000,      -80.000,        0.000,   0.916588E+03, 
 1988,   61,    1,       40.000,      -80.000,        0.000,   0.127505E+04, 
 1988,   61,    1,       80.000,      -80.000,        0.000,   0.146101E+04, 
 1988,   61,    1,      120.000,      -80.000,        0.000,   0.170874E+04, 
 1988,   61,    1,      160.000,      -80.000,        0.000,   0.174512E+04, 
 1988,   61,    1,      200.000,      -80.000,        0.000,   0.182289E+04, 
 1988,   61,    1,      240.000,      -80.000,        0.000,   0.185068E+04, 
 1988,   61,    1,      280.000,      -80.000,        0.000,   0.186413E+04, 
 1988,   61,    1,      320.000,      -80.000,        0.000,   0.187942E+04, 
 1988,   61,    1,      360.000,      -80.000,        0.000,   0.187084E+04, 
 1988,   61,    1,      400.000,      -80.000,        0.000,   0.186559E+04, 
 1988,   61,    1,      440.000,      -80.000,        0.000,   0.187828E+04, 
 1988,   61,    1,      480.000,      -80.000,        0.000,   0.192825E+04, 
 1988,   61,    1,      520.000,      -80.000,        0.000,   0.187088E+04, 
 1988,   61,    1,      560.000,      -80.000,        0.000,   0.188093E+04, 
 1988,   61,    1,      600.000,      -80.000,        0.000,   0.186284E+04, 
 1988,   61,    1,      640.000,      -80.000,        0.000,   0.188040E+04, 
 1988,   61,    1,      680.000,      -80.000,        0.000,   0.190551E+04, 
 1988,   61,    1,      720.000,      -80.000,        0.000,   0.185794E+04, 
 1988,   61,    1,      760.000,      -80.000,        0.000,   0.190326E+04, 
 1988,   61,    1,      800.000,      -80.000,        0.000,   0.182951E+04, 
 1988,   61,    1,      840.000,      -80.000,        0.000,   0.180643E+04, 
 1988,   61,    1,      880.000,      -80.000,        0.000,   0.171853E+04, 
 1988,   61,    1,      920.000,      -80.000,        0.000,   0.155187E+04, 
 1988,   61,    1,      960.000,      -80.000,        0.000,   0.124968E+04, 
 1988,   61,    1,     1000.000,      -80.000,        0.000,   0.926375E+03, 
 1988,   61,    1,        0.000,      -60.000,        0.000,   0.116276E+04, 
 1988,   61,    1,       40.000,      -60.000,        0.000,   0.147854E+04, 
 1988,   61,    1,       80.000,      -60.000,        0.000,   0.175138E+04, 
 1988,   61,    1,      120.000,      -60.000,        0.000,   0.203047E+04, 
 1988,   61,    1,      160.000,      -60.000,        0.000,   0.212472E+04, 
 1988,   61,    1,      200.000,      -60.000,        0.000,   0.218014E+04, 
 1988,   61,    1,      240.000,      -60.000,        0.000,   0.217975E+04, 
 1988,   61,    1,      280.000,      -60.000,        0.000,   0.223746E+04, 
 1988,   61,    1,      320.000,      -60.000,        0.000,   0.228629E+04, 
 1988,   61,    1,      360.000,      -60.000,        0.000,   0.224807E+04, 
 1988,   61,    1,      400.000,      -60.000,        0.000,   0.227305E+04, 
 1988,   61,    1,      440.000,      -60.000,        0.000,   0.227659E+04, 
 1988,   61,    1,      480.000,      -60.000,        0.000,   0.228455E+04, 
 1988,   61,    1,      520.000,      -60.000,        0.000,   0.226679E+04, 
 1988,   61,    1,      560.000,      -60.000,        0.000,   0.217070E+04, 
 1988,   61,    1,      600.000,      -60.000,        0.000,   0.230636E+04, 
 1988,   61,    1,      640.000,      -60.000,        0.000,   0.227349E+04, 
 1988,   61,    1,      680.000,      -60.000,        0.000,   0.228033E+04, 
 1988,   61,    1,      720.000,      -60.000,        0.000,   0.225041E+04, 
 1988,   61,    1,      760.000,      -60.000,        0.000,   0.235340E+04, 
 1988,   61,    1,      800.000,      -60.000,        0.000,   0.220592E+04, 
 1988,   61,    1,      840.000,      -60.000,        0.000,   0.218731E+04, 
 1988,   61,    1,      880.000,      -60.000,        0.000,   0.214465E+04, 
 1988,   61,    1,      920.000,      -60.000,        0.000,   0.189040E+04, 
 1988,   61,    1,      960.000,      -60.000,        0.000,   0.145720E+04, 
 1988,   61,    1,     1000.000,      -60.000,        0.000,   0.115829E+04, 
 1988,   61,    1,        0.000,      -40.000,        0.000,   0.150964E+04, 
 1988,   61,    1,       40.000,      -40.000,        0.000,   0.217961E+04, 
 1988,   61,    1,       80.000,      -40.000,        0.000,   0.251442E+04, 
 1988,   61,    1,      120.000,      -40.000,        0.000,   0.291153E+04, 
 1988,   61,    1,      160.000,      -40.000,        0.000,   0.308949E+04, 
 1988,   61,    1,      200.000,      -40.000,        0.000,   0.318067E+04, 
 1988,   61,    1,      240.000,      -40.000,        0.000,   0.323379E+04, 
 1988,   61,    1,      280.000,      -40.000,        0.000,   0.328285E+04, 
 1988,   61,    1,      320.000,      -40.000,        0.000,   0.326931E+04, 
 1988,   61,    1,      360.000,      -40.000,        0.000,   0.334303E+04, 
 1988,   61,    1,      400.000,      -40.000,        0.000,   0.334926E+04, 
