RLINEv1_2   
SOURCE FILE: Source_Example.txt (8 Sources)
RECEPTOR FILE: Receptor_Example.txt (196 Receptors)
SURFACE FILE: Met_Example.sfc
Error Limit:  1.000E-03
Displacement Height:      5.000*z0
Concentrations from: Plume and Meander
Roadway configurations used: N 
Roadway #Lanes Option : N 
Integraton option: Numerical
 
 Year, Julian_Day, Hour, X-Coordinate, Y-Coordinate, Z-Coordinate, C_G1, C_G2,
   12,  264,    5,     -100.000,      -20.000,        1.500,   0.943276E+04,   0.509752E+05, 
   12,  264,    5,     -100.000,      -30.000,        1.500,   0.943102E+04,   0.361208E+05, 
   12,  264,    5,     -100.000,      -40.000,        1.500,   0.942787E+04,   0.272360E+05, 
   12,  264,    5,     -100.000,      -50.000,        1.500,   0.942518E+04,   0.214370E+05, 
   12,  264,    5,     -100.000,      -75.000,        1.500,   0.941123E+04,   0.132848E+05, 
   12,  264,    5,     -100.000,     -100.000,        1.500,   0.939538E+04,   0.917008E+04, 
   12,  264,    6,       10.000,       10.000,        1.500,   0.118461E+07,   0.100032E+06, 
   12,  264,    6,       10.000,       20.000,        1.500,   0.118469E+07,   0.587449E+05, 
   12,  264,    6,       10.000,       30.000,        1.500,   0.118469E+07,   0.419934E+05, 
   12,  264,    6,       10.000,       40.000,        1.500,   0.118461E+07,   0.319872E+05, 
   12,  264,    6,       10.000,       50.000,        1.500,   0.118468E+07,   0.253917E+05, 
   12,  264,    6,       10.000,       75.000,        1.500,   0.118467E+07,   0.160122E+05, 
   12,  264,    6,       10.000,      100.000,        1.500,   0.118465E+07,   0.112079E+05, 
   12,  264,    6,       20.000,       10.000,        1.500,   0.975959E+06,   0.100031E+06, 
   12,  264,    6,       20.000,       20.000,        1.500,   0.975983E+06,   0.587411E+05, 
   12,  264,    6,       20.000,       30.000,        1.500,   0.975974E+06,   0.420006E+05, 
   12,  264,    6,       20.000,       40.000,        1.500,   0.975922E+06,   0.319880E+05, 
   12,  264,    6,       20.000,       50.000,        1.500,   0.975998E+06,   0.253906E+05, 
   12,  264,    6,       20.000,       75.000,        1.500,   0.975930E+06,   0.160175E+05, 
   12,  264,    6,       20.000,      100.000,        1.500,   0.975911E+06,   0.112076E+05, 
   12,  264,    6,       30.000,       10.000,        1.500,   0.809074E+06,   0.100027E+06, 
   12,  264,    6,       30.000,       20.000,        1.500,   0.808921E+06,   0.587425E+05, 
   12,  264,    6,       30.000,       30.000,        1.500,   0.809024E+06,   0.420043E+05, 
   12,  264,    6,       30.000,       40.000,        1.500,   0.809012E+06,   0.319872E+05, 
   12,  264,    6,       30.000,       50.000,        1.500,   0.809044E+06,   0.253860E+05, 
   12,  264,    6,       30.000,       75.000,        1.500,   0.808954E+06,   0.160121E+05, 
   12,  264,    6,       30.000,      100.000,        1.500,   0.808902E+06,   0.112074E+05, 
   12,  264,    6,       40.000,       10.000,        1.500,   0.681927E+06,   0.100026E+06, 
   12,  264,    6,       40.000,       20.000,        1.500,   0.681813E+06,   0.587392E+05, 
   12,  264,    6,       40.000,       30.000,        1.500,   0.681928E+06,   0.419923E+05, 
   12,  264,    6,       40.000,       40.000,        1.500,   0.681941E+06,   0.319886E+05, 
   12,  264,    6,       40.000,       50.000,        1.500,   0.681818E+06,   0.253882E+05, 
   12,  264,    6,       40.000,       75.000,        1.500,   0.681896E+06,   0.160130E+05, 
   12,  264,    6,       40.000,      100.000,        1.500,   0.681777E+06,   0.112075E+05, 
   12,  264,    6,       50.000,       10.000,        1.500,   0.585534E+06,   0.100022E+06, 
   12,  264,    6,       50.000,       20.000,        1.500,   0.585549E+06,   0.587383E+05, 
   12,  264,    6,       50.000,       30.000,        1.500,   0.585610E+06,   0.419923E+05, 
   12,  264,    6,       50.000,       40.000,        1.500,   0.585664E+06,   0.319833E+05, 
   12,  264,    6,       50.000,       50.000,        1.500,   0.585534E+06,   0.253859E+05, 
   12,  264,    6,       50.000,       75.000,        1.500,   0.585474E+06,   0.160118E+05, 
   12,  264,    6,       50.000,      100.000,        1.500,   0.585546E+06,   0.112032E+05, 
   12,  264,    6,       75.000,       10.000,        1.500,   0.427910E+06,   0.100007E+06, 
   12,  264,    6,       75.000,       20.000,        1.500,   0.427904E+06,   0.587193E+05, 
   12,  264,    6,       75.000,       30.000,        1.500,   0.427890E+06,   0.419762E+05, 
   12,  264,    6,       75.000,       40.000,        1.500,   0.427888E+06,   0.319658E+05, 
   12,  264,    6,       75.000,       50.000,        1.500,   0.427894E+06,   0.253709E+05, 
   12,  264,    6,       75.000,       75.000,        1.500,   0.427943E+06,   0.159972E+05, 
   12,  264,    6,       75.000,      100.000,        1.500,   0.427861E+06,   0.111950E+05, 
   12,  264,    6,      100.000,       10.000,        1.500,   0.334958E+06,   0.999884E+05, 
   12,  264,    6,      100.000,       20.000,        1.500,   0.334990E+06,   0.587042E+05, 
   12,  264,    6,      100.000,       30.000,        1.500,   0.334966E+06,   0.419602E+05, 
   12,  264,    6,      100.000,       40.000,        1.500,   0.334952E+06,   0.319459E+05, 
   12,  264,    6,      100.000,       50.000,        1.500,   0.334947E+06,   0.253508E+05, 
   12,  264,    6,      100.000,       75.000,        1.500,   0.335023E+06,   0.159821E+05, 
   12,  264,    6,      100.000,      100.000,        1.500,   0.334949E+06,   0.111763E+05, 
   12,  264,    6,      -10.000,       10.000,        1.500,   0.100827E+06,   0.100036E+06, 
   12,  264,    6,      -10.000,       20.000,        1.500,   0.100830E+06,   0.587495E+05, 
   12,  264,    6,      -10.000,       30.000,        1.500,   0.100822E+06,   0.420062E+05, 
   12,  264,    6,      -10.000,       40.000,        1.500,   0.100819E+06,   0.319870E+05, 
   12,  264,    6,      -10.000,       50.000,        1.500,   0.100819E+06,   0.253921E+05, 
   12,  264,    6,      -10.000,       75.000,        1.500,   0.100801E+06,   0.160149E+05, 
   12,  264,    6,      -10.000,      100.000,        1.500,   0.100779E+06,   0.112046E+05, 
   12,  264,    6,      -20.000,       10.000,        1.500,   0.592546E+05,   0.100030E+06, 
   12,  264,    6,      -20.000,       20.000,        1.500,   0.592497E+05,   0.587388E+05, 
   12,  264,    6,      -20.000,       30.000,        1.500,   0.592462E+05,   0.419937E+05, 
   12,  264,    6,      -20.000,       40.000,        1.500,   0.592487E+05,   0.319871E+05, 
   12,  264,    6,      -20.000,       50.000,        1.500,   0.592390E+05,   0.253858E+05, 
   12,  264,    6,      -20.000,       75.000,        1.500,   0.592251E+05,   0.160106E+05, 
   12,  264,    6,      -20.000,      100.000,        1.500,   0.592032E+05,   0.112049E+05, 
   12,  264,    6,      -30.000,       10.000,        1.500,   0.422818E+05,   0.100029E+06, 
   12,  264,    6,      -30.000,       20.000,        1.500,   0.422765E+05,   0.587414E+05, 
   12,  264,    6,      -30.000,       30.000,        1.500,   0.422767E+05,   0.419974E+05, 
   12,  264,    6,      -30.000,       40.000,        1.500,   0.422743E+05,   0.319865E+05, 
   12,  264,    6,      -30.000,       50.000,        1.500,   0.422671E+05,   0.253827E+05, 
   12,  264,    6,      -30.000,       75.000,        1.500,   0.422521E+05,   0.160099E+05, 
   12,  264,    6,      -30.000,      100.000,        1.500,   0.422280E+05,   0.112006E+05, 
   12,  264,    6,      -40.000,       10.000,        1.500,   0.321223E+05,   0.100025E+06, 
   12,  264,    6,      -40.000,       20.000,        1.500,   0.321215E+05,   0.587355E+05, 
   12,  264,    6,      -40.000,       30.000,        1.500,   0.321169E+05,   0.419928E+05, 
   12,  264,    6,      -40.000,       40.000,        1.500,   0.321115E+05,   0.319793E+05, 
   12,  264,    6,      -40.000,       50.000,        1.500,   0.321098E+05,   0.253814E+05, 
   12,  264,    6,      -40.000,       75.000,        1.500,   0.320946E+05,   0.160057E+05, 
   12,  264,    6,      -40.000,      100.000,        1.500,   0.320670E+05,   0.111952E+05, 
   12,  264,    6,      -50.000,       10.000,        1.500,   0.254468E+05,   0.100019E+06, 
   12,  264,    6,      -50.000,       20.000,        1.500,   0.254437E+05,   0.587300E+05, 
   12,  264,    6,      -50.000,       30.000,        1.500,   0.254416E+05,   0.419852E+05, 
   12,  264,    6,      -50.000,       40.000,        1.500,   0.254359E+05,   0.319730E+05, 
   12,  264,    6,      -50.000,       50.000,        1.500,   0.254357E+05,   0.253766E+05, 
   12,  264,    6,      -50.000,       75.000,        1.500,   0.254158E+05,   0.159986E+05, 
   12,  264,    6,      -50.000,      100.000,        1.500,   0.253934E+05,   0.111923E+05, 
   12,  264,    6,      -75.000,       10.000,        1.500,   0.159928E+05,   0.100006E+06, 
   12,  264,    6,      -75.000,       20.000,        1.500,   0.159911E+05,   0.587201E+05, 
   12,  264,    6,      -75.000,       30.000,        1.500,   0.159882E+05,   0.419724E+05, 
   12,  264,    6,      -75.000,       40.000,        1.500,   0.159821E+05,   0.319618E+05, 
   12,  264,    6,      -75.000,       50.000,        1.500,   0.159787E+05,   0.253631E+05, 
   12,  264,    6,      -75.000,       75.000,        1.500,   0.159604E+05,   0.159855E+05, 
   12,  264,    6,      -75.000,      100.000,        1.500,   0.159380E+05,   0.111739E+05, 
   12,  264,    6,     -100.000,       10.000,        1.500,   0.111620E+05,   0.999835E+05, 
   12,  264,    6,     -100.000,       20.000,        1.500,   0.111617E+05,   0.586948E+05, 
   12,  264,    6,     -100.000,       30.000,        1.500,   0.111566E+05,   0.419487E+05, 
   12,  264,    6,     -100.000,       40.000,        1.500,   0.111524E+05,   0.319456E+05, 
   12,  264,    6,     -100.000,       50.000,        1.500,   0.111481E+05,   0.253391E+05, 
   12,  264,    6,     -100.000,       75.000,        1.500,   0.111291E+05,   0.159598E+05, 
   12,  264,    6,     -100.000,      100.000,        1.500,   0.111032E+05,   0.111505E+05, 
   12,  264,    6,       10.000,      -10.000,        1.500,   0.118474E+07,   0.127363E+07, 
   12,  264,    6,       10.000,      -20.000,        1.500,   0.118462E+07,   0.102557E+07, 
   12,  264,    6,       10.000,      -30.000,        1.500,   0.118467E+07,   0.838723E+06, 
   12,  264,    6,       10.000,      -40.000,        1.500,   0.118463E+07,   0.701163E+06, 
   12,  264,    6,       10.000,      -50.000,        1.500,   0.118468E+07,   0.598707E+06, 
   12,  264,    6,       10.000,      -75.000,        1.500,   0.118466E+07,   0.434044E+06, 
   12,  264,    6,       10.000,     -100.000,        1.500,   0.118456E+07,   0.338514E+06, 
   12,  264,    6,       20.000,      -10.000,        1.500,   0.976039E+06,   0.127359E+07, 
   12,  264,    6,       20.000,      -20.000,        1.500,   0.975939E+06,   0.102560E+07, 
   12,  264,    6,       20.000,      -30.000,        1.500,   0.976051E+06,   0.838721E+06, 
   12,  264,    6,       20.000,      -40.000,        1.500,   0.975947E+06,   0.701153E+06, 
   12,  264,    6,       20.000,      -50.000,        1.500,   0.975937E+06,   0.598672E+06, 
   12,  264,    6,       20.000,      -75.000,        1.500,   0.975977E+06,   0.434094E+06, 
   12,  264,    6,       20.000,     -100.000,        1.500,   0.975880E+06,   0.338515E+06, 
   12,  264,    6,       30.000,      -10.000,        1.500,   0.809008E+06,   0.127357E+07, 
   12,  264,    6,       30.000,      -20.000,        1.500,   0.809036E+06,   0.102546E+07, 
   12,  264,    6,       30.000,      -30.000,        1.500,   0.809047E+06,   0.838658E+06, 
   12,  264,    6,       30.000,      -40.000,        1.500,   0.808945E+06,   0.701068E+06, 
   12,  264,    6,       30.000,      -50.000,        1.500,   0.808960E+06,   0.598675E+06, 
   12,  264,    6,       30.000,      -75.000,        1.500,   0.809009E+06,   0.434056E+06, 
   12,  264,    6,       30.000,     -100.000,        1.500,   0.808975E+06,   0.338525E+06, 
   12,  264,    6,       40.000,      -10.000,        1.500,   0.681849E+06,   0.127353E+07, 
   12,  264,    6,       40.000,      -20.000,        1.500,   0.681948E+06,   0.102546E+07, 
   12,  264,    6,       40.000,      -30.000,        1.500,   0.681876E+06,   0.838746E+06, 
   12,  264,    6,       40.000,      -40.000,        1.500,   0.681840E+06,   0.701222E+06, 
   12,  264,    6,       40.000,      -50.000,        1.500,   0.681903E+06,   0.598716E+06, 
   12,  264,    6,       40.000,      -75.000,        1.500,   0.681768E+06,   0.434007E+06, 
   12,  264,    6,       40.000,     -100.000,        1.500,   0.681874E+06,   0.338494E+06, 
   12,  264,    6,       50.000,      -10.000,        1.500,   0.585558E+06,   0.127359E+07, 
   12,  264,    6,       50.000,      -20.000,        1.500,   0.585526E+06,   0.102557E+07, 
   12,  264,    6,       50.000,      -30.000,        1.500,   0.585534E+06,   0.838781E+06, 
   12,  264,    6,       50.000,      -40.000,        1.500,   0.585614E+06,   0.701169E+06, 
   12,  264,    6,       50.000,      -50.000,        1.500,   0.585486E+06,   0.598733E+06, 
   12,  264,    6,       50.000,      -75.000,        1.500,   0.585487E+06,   0.434069E+06, 
   12,  264,    6,       50.000,     -100.000,        1.500,   0.585483E+06,   0.338483E+06, 
   12,  264,    6,       75.000,      -10.000,        1.500,   0.427813E+06,   0.127358E+07, 
   12,  264,    6,       75.000,      -20.000,        1.500,   0.427898E+06,   0.102555E+07, 
   12,  264,    6,       75.000,      -30.000,        1.500,   0.427864E+06,   0.838734E+06, 
   12,  264,    6,       75.000,      -40.000,        1.500,   0.427854E+06,   0.701083E+06, 
   12,  264,    6,       75.000,      -50.000,        1.500,   0.427928E+06,   0.598685E+06, 
   12,  264,    6,       75.000,      -75.000,        1.500,   0.427919E+06,   0.434097E+06, 
   12,  264,    6,       75.000,     -100.000,        1.500,   0.427812E+06,   0.338480E+06, 
   12,  264,    6,      100.000,      -10.000,        1.500,   0.334970E+06,   0.127355E+07, 
   12,  264,    6,      100.000,      -20.000,        1.500,   0.334956E+06,   0.102546E+07, 
   12,  264,    6,      100.000,      -30.000,        1.500,   0.334973E+06,   0.838611E+06, 
   12,  264,    6,      100.000,      -40.000,        1.500,   0.334956E+06,   0.701109E+06, 
   12,  264,    6,      100.000,      -50.000,        1.500,   0.334971E+06,   0.598647E+06, 
   12,  264,    6,      100.000,      -75.000,        1.500,   0.334933E+06,   0.434039E+06, 
   12,  264,    6,      100.000,     -100.000,        1.500,   0.334924E+06,   0.338497E+06, 
   12,  264,    6,      -10.000,      -10.000,        1.500,   0.100834E+06,   0.127355E+07, 
   12,  264,    6,      -10.000,      -20.000,        1.500,   0.100826E+06,   0.102555E+07, 
   12,  264,    6,      -10.000,      -30.000,        1.500,   0.100825E+06,   0.838713E+06, 
   12,  264,    6,      -10.000,      -40.000,        1.500,   0.100819E+06,   0.701178E+06, 
   12,  264,    6,      -10.000,      -50.000,        1.500,   0.100818E+06,   0.598685E+06, 
   12,  264,    6,      -10.000,      -75.000,        1.500,   0.100806E+06,   0.434132E+06, 
   12,  264,    6,      -10.000,     -100.000,        1.500,   0.100782E+06,   0.338520E+06, 
   12,  264,    6,      -20.000,      -10.000,        1.500,   0.592604E+05,   0.127359E+07, 
   12,  264,    6,      -20.000,      -20.000,        1.500,   0.592527E+05,   0.102564E+07, 
   12,  264,    6,      -20.000,      -30.000,        1.500,   0.592489E+05,   0.838795E+06, 
   12,  264,    6,      -20.000,      -40.000,        1.500,   0.592480E+05,   0.701113E+06, 
   12,  264,    6,      -20.000,      -50.000,        1.500,   0.592437E+05,   0.598690E+06, 
   12,  264,    6,      -20.000,      -75.000,        1.500,   0.592280E+05,   0.434092E+06, 
   12,  264,    6,      -20.000,     -100.000,        1.500,   0.592141E+05,   0.338522E+06, 
   12,  264,    6,      -30.000,      -10.000,        1.500,   0.422804E+05,   0.127363E+07, 
   12,  264,    6,      -30.000,      -20.000,        1.500,   0.422841E+05,   0.102551E+07, 
   12,  264,    6,      -30.000,      -30.000,        1.500,   0.422793E+05,   0.838678E+06, 
   12,  264,    6,      -30.000,      -40.000,        1.500,   0.422754E+05,   0.701099E+06, 
   12,  264,    6,      -30.000,      -50.000,        1.500,   0.422727E+05,   0.598708E+06, 
   12,  264,    6,      -30.000,      -75.000,        1.500,   0.422584E+05,   0.434109E+06, 
   12,  264,    6,      -30.000,     -100.000,        1.500,   0.422365E+05,   0.338553E+06, 
   12,  264,    6,      -40.000,      -10.000,        1.500,   0.321222E+05,   0.127356E+07, 
   12,  264,    6,      -40.000,      -20.000,        1.500,   0.321254E+05,   0.102554E+07, 
   12,  264,    6,      -40.000,      -30.000,        1.500,   0.321214E+05,   0.838784E+06, 
   12,  264,    6,      -40.000,      -40.000,        1.500,   0.321193E+05,   0.701198E+06, 
   12,  264,    6,      -40.000,      -50.000,        1.500,   0.321171E+05,   0.598713E+06, 
   12,  264,    6,      -40.000,      -75.000,        1.500,   0.321032E+05,   0.434158E+06, 
   12,  264,    6,      -40.000,     -100.000,        1.500,   0.320793E+05,   0.338525E+06, 
   12,  264,    6,      -50.000,      -10.000,        1.500,   0.254493E+05,   0.127359E+07, 
   12,  264,    6,      -50.000,      -20.000,        1.500,   0.254512E+05,   0.102557E+07, 
   12,  264,    6,      -50.000,      -30.000,        1.500,   0.254470E+05,   0.838754E+06, 
   12,  264,    6,      -50.000,      -40.000,        1.500,   0.254442E+05,   0.701105E+06, 
   12,  264,    6,      -50.000,      -50.000,        1.500,   0.254402E+05,   0.598707E+06, 
   12,  264,    6,      -50.000,      -75.000,        1.500,   0.254311E+05,   0.434115E+06, 
   12,  264,    6,      -50.000,     -100.000,        1.500,   0.254088E+05,   0.338500E+06, 
   12,  264,    6,      -75.000,      -10.000,        1.500,   0.159958E+05,   0.127358E+07, 
   12,  264,    6,      -75.000,      -20.000,        1.500,   0.159955E+05,   0.102556E+07, 
   12,  264,    6,      -75.000,      -30.000,        1.500,   0.159965E+05,   0.838771E+06, 
   12,  264,    6,      -75.000,      -40.000,        1.500,   0.159948E+05,   0.701159E+06, 
   12,  264,    6,      -75.000,      -50.000,        1.500,   0.159902E+05,   0.598722E+06, 
   12,  264,    6,      -75.000,      -75.000,        1.500,   0.159788E+05,   0.434060E+06, 
   12,  264,    6,      -75.000,     -100.000,        1.500,   0.159605E+05,   0.338475E+06, 
   12,  264,    6,     -100.000,      -10.000,        1.500,   0.111675E+05,   0.127353E+07, 
   12,  264,    6,     -100.000,      -20.000,        1.500,   0.111652E+05,   0.102549E+07, 
   12,  264,    6,     -100.000,      -30.000,        1.500,   0.111666E+05,   0.838625E+06, 
   12,  264,    6,     -100.000,      -40.000,        1.500,   0.111633E+05,   0.701107E+06, 
   12,  264,    6,     -100.000,      -50.000,        1.500,   0.111624E+05,   0.598642E+06, 
   12,  264,    6,     -100.000,      -75.000,        1.500,   0.111540E+05,   0.434049E+06, 
   12,  264,    6,     -100.000,     -100.000,        1.500,   0.111354E+05,   0.338488E+06, 
   12,  264,    7,       10.000,       10.000,        1.500,   0.267060E+07,   0.358444E+07, 
   12,  264,    7,       10.000,       20.000,        1.500,   0.267064E+07,   0.205741E+07, 
   12,  264,    7,       10.000,       30.000,        1.500,   0.267070E+07,   0.143441E+07, 
   12,  264,    7,       10.000,       40.000,        1.500,   0.267062E+07,   0.106315E+07, 
   12,  264,    7,       10.000,       50.000,        1.500,   0.267060E+07,   0.820761E+06, 
   12,  264,    7,       10.000,       75.000,        1.500,   0.267046E+07,   0.484539E+06, 
   12,  264,    7,       10.000,      100.000,        1.500,   0.267042E+07,   0.319873E+06, 
   12,  264,    7,       20.000,       10.000,        1.500,   0.204691E+07,   0.358504E+07, 
   12,  264,    7,       20.000,       20.000,        1.500,   0.204693E+07,   0.205807E+07, 
   12,  264,    7,       20.000,       30.000,        1.500,   0.204698E+07,   0.143508E+07, 
   12,  264,    7,       20.000,       40.000,        1.500,   0.204693E+07,   0.106389E+07, 
   12,  264,    7,       20.000,       50.000,        1.500,   0.204688E+07,   0.821410E+06, 
   12,  264,    7,       20.000,       75.000,        1.500,   0.204678E+07,   0.485064E+06, 
   12,  264,    7,       20.000,      100.000,        1.500,   0.204675E+07,   0.320469E+06, 
   12,  264,    7,       30.000,       10.000,        1.500,   0.165038E+07,   0.358560E+07, 
   12,  264,    7,       30.000,       20.000,        1.500,   0.165055E+07,   0.205850E+07, 
   12,  264,    7,       30.000,       30.000,        1.500,   0.165070E+07,   0.143563E+07, 
   12,  264,    7,       30.000,       40.000,        1.500,   0.165046E+07,   0.106445E+07, 
   12,  264,    7,       30.000,       50.000,        1.500,   0.165048E+07,   0.821932E+06, 
   12,  264,    7,       30.000,       75.000,        1.500,   0.165034E+07,   0.485765E+06, 
   12,  264,    7,       30.000,      100.000,        1.500,   0.165035E+07,   0.321039E+06, 
   12,  264,    7,       40.000,       10.000,        1.500,   0.134108E+07,   0.358612E+07, 
   12,  264,    7,       40.000,       20.000,        1.500,   0.134116E+07,   0.205909E+07, 
   12,  264,    7,       40.000,       30.000,        1.500,   0.134134E+07,   0.143607E+07, 
   12,  264,    7,       40.000,       40.000,        1.500,   0.134111E+07,   0.106488E+07, 
   12,  264,    7,       40.000,       50.000,        1.500,   0.134114E+07,   0.822457E+06, 
   12,  264,    7,       40.000,       75.000,        1.500,   0.134107E+07,   0.486271E+06, 
   12,  264,    7,       40.000,      100.000,        1.500,   0.134095E+07,   0.321582E+06, 
   12,  264,    7,       50.000,       10.000,        1.500,   0.110250E+07,   0.358665E+07, 
   12,  264,    7,       50.000,       20.000,        1.500,   0.110249E+07,   0.205957E+07, 
   12,  264,    7,       50.000,       30.000,        1.500,   0.110258E+07,   0.143659E+07, 
   12,  264,    7,       50.000,       40.000,        1.500,   0.110254E+07,   0.106546E+07, 
   12,  264,    7,       50.000,       50.000,        1.500,   0.110245E+07,   0.823057E+06, 
   12,  264,    7,       50.000,       75.000,        1.500,   0.110231E+07,   0.486695E+06, 
   12,  264,    7,       50.000,      100.000,        1.500,   0.110223E+07,   0.322100E+06, 
   12,  264,    7,       75.000,       10.000,        1.500,   0.718077E+06,   0.358775E+07, 
   12,  264,    7,       75.000,       20.000,        1.500,   0.718143E+06,   0.206069E+07, 
   12,  264,    7,       75.000,       30.000,        1.500,   0.718127E+06,   0.143770E+07, 
   12,  264,    7,       75.000,       40.000,        1.500,   0.718029E+06,   0.106658E+07, 
   12,  264,    7,       75.000,       50.000,        1.500,   0.718042E+06,   0.824111E+06, 
   12,  264,    7,       75.000,       75.000,        1.500,   0.717895E+06,   0.487894E+06, 
   12,  264,    7,       75.000,      100.000,        1.500,   0.717746E+06,   0.323241E+06, 
   12,  264,    7,      100.000,       10.000,        1.500,   0.504669E+06,   0.358853E+07, 
   12,  264,    7,      100.000,       20.000,        1.500,   0.504645E+06,   0.206160E+07, 
   12,  264,    7,      100.000,       30.000,        1.500,   0.504672E+06,   0.143866E+07, 
   12,  264,    7,      100.000,       40.000,        1.500,   0.504649E+06,   0.106747E+07, 
   12,  264,    7,      100.000,       50.000,        1.500,   0.504641E+06,   0.825065E+06, 
   12,  264,    7,      100.000,       75.000,        1.500,   0.504561E+06,   0.488868E+06, 
   12,  264,    7,      100.000,      100.000,        1.500,   0.504418E+06,   0.324230E+06, 
   12,  264,    7,      -10.000,       10.000,        1.500,   0.113962E+07,   0.358326E+07, 
   12,  264,    7,      -10.000,       20.000,        1.500,   0.113963E+07,   0.205627E+07, 
   12,  264,    7,      -10.000,       30.000,        1.500,   0.113960E+07,   0.143320E+07, 
   12,  264,    7,      -10.000,       40.000,        1.500,   0.113958E+07,   0.106196E+07, 
   12,  264,    7,      -10.000,       50.000,        1.500,   0.113957E+07,   0.819481E+06, 
   12,  264,    7,      -10.000,       75.000,        1.500,   0.113948E+07,   0.483172E+06, 
   12,  264,    7,      -10.000,      100.000,        1.500,   0.113937E+07,   0.318586E+06, 
   12,  264,    7,      -20.000,       10.000,        1.500,   0.649409E+06,   0.358260E+07, 
   12,  264,    7,      -20.000,       20.000,        1.500,   0.649410E+06,   0.205543E+07, 
   12,  264,    7,      -20.000,       30.000,        1.500,   0.649387E+06,   0.143235E+07, 
   12,  264,    7,      -20.000,       40.000,        1.500,   0.649371E+06,   0.106117E+07, 
   12,  264,    7,      -20.000,       50.000,        1.500,   0.649355E+06,   0.818775E+06, 
   12,  264,    7,      -20.000,       75.000,        1.500,   0.649264E+06,   0.482539E+06, 
   12,  264,    7,      -20.000,      100.000,        1.500,   0.649173E+06,   0.317873E+06, 
   12,  264,    7,      -30.000,       10.000,        1.500,   0.436557E+06,   0.358198E+07, 
   12,  264,    7,      -30.000,       20.000,        1.500,   0.436571E+06,   0.205478E+07, 
   12,  264,    7,      -30.000,       30.000,        1.500,   0.436559E+06,   0.143178E+07, 
   12,  264,    7,      -30.000,       40.000,        1.500,   0.436539E+06,   0.106055E+07, 
   12,  264,    7,      -30.000,       50.000,        1.500,   0.436543E+06,   0.818000E+06, 
   12,  264,    7,      -30.000,       75.000,        1.500,   0.436424E+06,   0.481832E+06, 
   12,  264,    7,      -30.000,      100.000,        1.500,   0.436359E+06,   0.317128E+06, 
   12,  264,    7,      -40.000,       10.000,        1.500,   0.309200E+06,   0.358113E+07, 
   12,  264,    7,      -40.000,       20.000,        1.500,   0.309226E+06,   0.205399E+07, 
   12,  264,    7,      -40.000,       30.000,        1.500,   0.309221E+06,   0.143089E+07, 
   12,  264,    7,      -40.000,       40.000,        1.500,   0.309211E+06,   0.105969E+07, 
   12,  264,    7,      -40.000,       50.000,        1.500,   0.309226E+06,   0.817205E+06, 
   12,  264,    7,      -40.000,       75.000,        1.500,   0.309089E+06,   0.480896E+06, 
   12,  264,    7,      -40.000,      100.000,        1.500,   0.309002E+06,   0.316311E+06, 
   12,  264,    7,      -50.000,       10.000,        1.500,   0.228256E+06,   0.358029E+07, 
   12,  264,    7,      -50.000,       20.000,        1.500,   0.228265E+06,   0.205313E+07, 
   12,  264,    7,      -50.000,       30.000,        1.500,   0.228274E+06,   0.143006E+07, 
   12,  264,    7,      -50.000,       40.000,        1.500,   0.228244E+06,   0.105886E+07, 
   12,  264,    7,      -50.000,       50.000,        1.500,   0.228239E+06,   0.816347E+06, 
   12,  264,    7,      -50.000,       75.000,        1.500,   0.228153E+06,   0.480071E+06, 
   12,  264,    7,      -50.000,      100.000,        1.500,   0.228068E+06,   0.315465E+06, 
   12,  264,    7,      -75.000,       10.000,        1.500,   0.122809E+06,   0.357798E+07, 
   12,  264,    7,      -75.000,       20.000,        1.500,   0.122795E+06,   0.205077E+07, 
   12,  264,    7,      -75.000,       30.000,        1.500,   0.122829E+06,   0.142768E+07, 
   12,  264,    7,      -75.000,       40.000,        1.500,   0.122798E+06,   0.105648E+07, 
   12,  264,    7,      -75.000,       50.000,        1.500,   0.122785E+06,   0.814039E+06, 
   12,  264,    7,      -75.000,       75.000,        1.500,   0.122747E+06,   0.477650E+06, 
   12,  264,    7,      -75.000,      100.000,        1.500,   0.122641E+06,   0.313128E+06, 
   12,  264,    7,     -100.000,       10.000,        1.500,   0.757044E+05,   0.357518E+07, 
   12,  264,    7,     -100.000,       20.000,        1.500,   0.757032E+05,   0.204815E+07, 
   12,  264,    7,     -100.000,       30.000,        1.500,   0.757049E+05,   0.142501E+07, 
   12,  264,    7,     -100.000,       40.000,        1.500,   0.757054E+05,   0.105369E+07, 
   12,  264,    7,     -100.000,       50.000,        1.500,   0.756908E+05,   0.811202E+06, 
   12,  264,    7,     -100.000,       75.000,        1.500,   0.756440E+05,   0.474950E+06, 
   12,  264,    7,     -100.000,      100.000,        1.500,   0.755654E+05,   0.310363E+06, 
   12,  264,    7,       10.000,      -10.000,        1.500,   0.267062E+07,   0.211090E+07, 
   12,  264,    7,       10.000,      -20.000,        1.500,   0.267065E+07,   0.103349E+07, 
   12,  264,    7,       10.000,      -30.000,        1.500,   0.267064E+07,   0.670664E+06, 
   12,  264,    7,       10.000,      -40.000,        1.500,   0.267061E+07,   0.472164E+06, 
   12,  264,    7,       10.000,      -50.000,        1.500,   0.267056E+07,   0.349458E+06, 
   12,  264,    7,       10.000,      -75.000,        1.500,   0.267052E+07,   0.189254E+06, 
   12,  264,    7,       10.000,     -100.000,        1.500,   0.267036E+07,   0.116024E+06, 
