RLINEv1_2   
SOURCE FILE: Source_Road.txt (1 Sources)
RECEPTOR FILE: Receptor_Road.txt (441 Receptors)
SURFACE FILE: ./ONSITE.SFC
Error Limit:  1.000E-03
Displacement Height:      5.000*z0
Concentrations from: Plume and Meander
Roadway configurations used: N 
Roadway #Lanes Option : Y 
Integraton option: Numerical
 
 Year, Julian_Day, # Hours, X-Coordinate, Y-Coordinate, Z-Coordinate, C_HWY,
 1988,   61,   24,      600.000,        0.000,        0.000,   0.250972E+06, 
 1988,   61,   24,      640.000,        0.000,        0.000,   0.249389E+06, 
 1988,   61,   24,      680.000,        0.000,        0.000,   0.250427E+06, 
 1988,   61,   24,      720.000,        0.000,        0.000,   0.249461E+06, 
 1988,   61,   24,      760.000,        0.000,        0.000,   0.249457E+06, 
 1988,   61,   24,      800.000,        0.000,        0.000,   0.251808E+06, 
 1988,   61,   24,        0.000,       20.000,        0.000,   0.264099E+04, 
 1988,   61,   24,       40.000,       20.000,        0.000,   0.570311E+04, 
 1988,   61,   24,       80.000,       20.000,        0.000,   0.935075E+04, 
 1988,   61,   24,      120.000,       20.000,        0.000,   0.112807E+05, 
 1988,   61,   24,      160.000,       20.000,        0.000,   0.131637E+05, 
 1988,   61,   24,      200.000,       20.000,        0.000,   0.147052E+05, 
 1988,   61,   24,      240.000,       20.000,        0.000,   0.157474E+05, 
 1988,   61,   24,      280.000,       20.000,        0.000,   0.167848E+05, 
 1988,   61,   24,      320.000,       20.000,        0.000,   0.174736E+05, 
 1988,   61,   24,      360.000,       20.000,        0.000,   0.181001E+05, 
 1988,   61,   24,      400.000,       20.000,        0.000,   0.185457E+05, 
 1988,   61,   24,      440.000,       20.000,        0.000,   0.189222E+05, 
 1988,   61,   24,      480.000,       20.000,        0.000,   0.193090E+05, 
 1988,   61,   24,      520.000,       20.000,        0.000,   0.196309E+05, 
 1988,   61,   24,      560.000,       20.000,        0.000,   0.198222E+05, 
 1988,   61,   24,      600.000,       20.000,        0.000,   0.201342E+05, 
 1988,   61,   24,      640.000,       20.000,        0.000,   0.203261E+05, 
 1988,   61,   24,      680.000,       20.000,        0.000,   0.206161E+05, 
 1988,   61,   24,      720.000,       20.000,        0.000,   0.206697E+05, 
 1988,   61,   24,      760.000,       20.000,        0.000,   0.208034E+05, 
 1988,   61,   24,      800.000,       20.000,        0.000,   0.210639E+05, 
 1988,   61,   24,        0.000,       40.000,        0.000,   0.155615E+04, 
 1988,   61,   24,       40.000,       40.000,        0.000,   0.229216E+04, 
 1988,   61,   24,       80.000,       40.000,        0.000,   0.316298E+04, 
 1988,   61,   24,      120.000,       40.000,        0.000,   0.434461E+04, 
 1988,   61,   24,      160.000,       40.000,        0.000,   0.562531E+04, 
 1988,   61,   24,      200.000,       40.000,        0.000,   0.680335E+04, 
 1988,   61,   24,      240.000,       40.000,        0.000,   0.781683E+04, 
 1988,   61,   24,      280.000,       40.000,        0.000,   0.870202E+04, 
 1988,   61,   24,      320.000,       40.000,        0.000,   0.938327E+04, 
 1988,   61,   24,      360.000,       40.000,        0.000,   0.999052E+04, 
 1988,   61,   24,      400.000,       40.000,        0.000,   0.104756E+05, 
 1988,   61,   24,      440.000,       40.000,        0.000,   0.109137E+05, 
 1988,   61,   24,      480.000,       40.000,        0.000,   0.112723E+05, 
 1988,   61,   24,      520.000,       40.000,        0.000,   0.115915E+05, 
 1988,   61,   24,      560.000,       40.000,        0.000,   0.118652E+05, 
 1988,   61,   24,      600.000,       40.000,        0.000,   0.121421E+05, 
 1988,   61,   24,      640.000,       40.000,        0.000,   0.123291E+05, 
 1988,   61,   24,      680.000,       40.000,        0.000,   0.125247E+05, 
 1988,   61,   24,      720.000,       40.000,        0.000,   0.127105E+05, 
 1988,   61,   24,      760.000,       40.000,        0.000,   0.128183E+05, 
 1988,   61,   24,      800.000,       40.000,        0.000,   0.129551E+05, 
 1988,   61,   24,        0.000,       60.000,        0.000,   0.112811E+04, 
 1988,   61,   24,       40.000,       60.000,        0.000,   0.151148E+04, 
 1988,   61,   24,       80.000,       60.000,        0.000,   0.190007E+04, 
 1988,   61,   24,      120.000,       60.000,        0.000,   0.242618E+04, 
 1988,   61,   24,      160.000,       60.000,        0.000,   0.302809E+04, 
 1988,   61,   24,      200.000,       60.000,        0.000,   0.372493E+04, 
 1988,   61,   24,      240.000,       60.000,        0.000,   0.442408E+04, 
 1988,   61,   24,      280.000,       60.000,        0.000,   0.508727E+04, 
 1988,   61,   24,      320.000,       60.000,        0.000,   0.564138E+04, 
 1988,   61,   24,      360.000,       60.000,        0.000,   0.621977E+04, 
 1988,   61,   24,      400.000,       60.000,        0.000,   0.666401E+04, 
 1988,   61,   24,      440.000,       60.000,        0.000,   0.708468E+04, 
 1988,   61,   24,      480.000,       60.000,        0.000,   0.742776E+04, 
 1988,   61,   24,      520.000,       60.000,        0.000,   0.778091E+04, 
 1988,   61,   24,      560.000,       60.000,        0.000,   0.803493E+04, 
 1988,   61,   24,      600.000,       60.000,        0.000,   0.825836E+04, 
 1988,   61,   24,      640.000,       60.000,        0.000,   0.848649E+04, 
 1988,   61,   24,      680.000,       60.000,        0.000,   0.868066E+04, 
 1988,   61,   24,      720.000,       60.000,        0.000,   0.886284E+04, 
 1988,   61,   24,      760.000,       60.000,        0.000,   0.902608E+04, 
 1988,   61,   24,      800.000,       60.000,        0.000,   0.914997E+04, 
 1988,   61,   24,        0.000,       80.000,        0.000,   0.861963E+03, 
 1988,   61,   24,       40.000,       80.000,        0.000,   0.116957E+04, 
 1988,   61,   24,       80.000,       80.000,        0.000,   0.144620E+04, 
 1988,   61,   24,      120.000,       80.000,        0.000,   0.168855E+04, 
 1988,   61,   24,      160.000,       80.000,        0.000,   0.193085E+04, 
 1988,   61,   24,      200.000,       80.000,        0.000,   0.225363E+04, 
 1988,   61,   24,      240.000,       80.000,        0.000,   0.260983E+04, 
 1988,   61,   24,      280.000,       80.000,        0.000,   0.302450E+04, 
 1988,   61,   24,      320.000,       80.000,        0.000,   0.345573E+04, 
 1988,   61,   24,      360.000,       80.000,        0.000,   0.387456E+04, 
 1988,   61,   24,      400.000,       80.000,        0.000,   0.428567E+04, 
 1988,   61,   24,      440.000,       80.000,        0.000,   0.461416E+04, 
 1988,   61,   24,      480.000,       80.000,        0.000,   0.498307E+04, 
 1988,   61,   24,      520.000,       80.000,        0.000,   0.527709E+04, 
 1988,   61,   24,      560.000,       80.000,        0.000,   0.554320E+04, 
 1988,   61,   24,      600.000,       80.000,        0.000,   0.579680E+04, 
 1988,   61,   24,      640.000,       80.000,        0.000,   0.598667E+04, 
 1988,   61,   24,      680.000,       80.000,        0.000,   0.618531E+04, 
 1988,   61,   24,      720.000,       80.000,        0.000,   0.637136E+04, 
 1988,   61,   24,      760.000,       80.000,        0.000,   0.652291E+04, 
 1988,   61,   24,      800.000,       80.000,        0.000,   0.664573E+04, 
 1988,   61,   24,        0.000,      100.000,        0.000,   0.705626E+03, 
 1988,   61,   24,       40.000,      100.000,        0.000,   0.909303E+03, 
 1988,   61,   24,       80.000,      100.000,        0.000,   0.110747E+04, 
 1988,   61,   24,      120.000,      100.000,        0.000,   0.126608E+04, 
 1988,   61,   24,      160.000,      100.000,        0.000,   0.137190E+04, 
 1988,   61,   24,      200.000,      100.000,        0.000,   0.149379E+04, 
 1988,   61,   24,      240.000,      100.000,        0.000,   0.165338E+04, 
 1988,   61,   24,      280.000,      100.000,        0.000,   0.187361E+04, 
 1988,   61,   24,      320.000,      100.000,        0.000,   0.212568E+04, 
 1988,   61,   24,      360.000,      100.000,        0.000,   0.242500E+04, 
 1988,   61,   24,      400.000,      100.000,        0.000,   0.270962E+04, 
 1988,   61,   24,      440.000,      100.000,        0.000,   0.298857E+04, 
 1988,   61,   24,      480.000,      100.000,        0.000,   0.327105E+04, 
 1988,   61,   24,      520.000,      100.000,        0.000,   0.355469E+04, 
 1988,   61,   24,      560.000,      100.000,        0.000,   0.378693E+04, 
 1988,   61,   24,      600.000,      100.000,        0.000,   0.401184E+04, 
 1988,   61,   24,      640.000,      100.000,        0.000,   0.423043E+04, 
 1988,   61,   24,      680.000,      100.000,        0.000,   0.440984E+04, 
 1988,   61,   24,      720.000,      100.000,        0.000,   0.459231E+04, 
 1988,   61,   24,      760.000,      100.000,        0.000,   0.473711E+04, 
 1988,   61,   24,      800.000,      100.000,        0.000,   0.487227E+04, 
 1988,   61,   24,        0.000,      120.000,        0.000,   0.538152E+03, 
 1988,   61,   24,       40.000,      120.000,        0.000,   0.693842E+03, 
 1988,   61,   24,       80.000,      120.000,        0.000,   0.838145E+03, 
 1988,   61,   24,      120.000,      120.000,        0.000,   0.953047E+03, 
 1988,   61,   24,      160.000,      120.000,        0.000,   0.102148E+04, 
 1988,   61,   24,      200.000,      120.000,        0.000,   0.107156E+04, 
 1988,   61,   24,      240.000,      120.000,        0.000,   0.113420E+04, 
 1988,   61,   24,      280.000,      120.000,        0.000,   0.123116E+04, 
 1988,   61,   24,      320.000,      120.000,        0.000,   0.136586E+04, 
 1988,   61,   24,      360.000,      120.000,        0.000,   0.152899E+04, 
 1988,   61,   24,      400.000,      120.000,        0.000,   0.171274E+04, 
