RLINEv1_2   
SOURCE FILE: Source_Road.txt (1 Sources)
RECEPTOR FILE: Receptor_Road.txt (441 Receptors)
SURFACE FILE: ./ONSITE.SFC
Error Limit:  1.000E-03
Displacement Height:      5.000*z0
Concentrations from: Plume and Meander
Roadway configurations used: N 
Roadway #Lanes Option : Y 
Integraton option: Numerical
 
 Year, Julian_Day, Hour, X-Coordinate, Y-Coordinate, Z-Coordinate, C_HWY,
 1988,   61,    1,      360.000,      -40.000,        0.000,   0.671162E+04, 
 1988,   61,    1,      400.000,      -40.000,        0.000,   0.672494E+04, 
 1988,   61,    1,      440.000,      -40.000,        0.000,   0.676848E+04, 
 1988,   61,    1,      480.000,      -40.000,        0.000,   0.681589E+04, 
 1988,   61,    1,      520.000,      -40.000,        0.000,   0.680765E+04, 
 1988,   61,    1,      560.000,      -40.000,        0.000,   0.682677E+04, 
 1988,   61,    1,      600.000,      -40.000,        0.000,   0.669555E+04, 
 1988,   61,    1,      640.000,      -40.000,        0.000,   0.684173E+04, 
 1988,   61,    1,      680.000,      -40.000,        0.000,   0.681161E+04, 
 1988,   61,    1,      720.000,      -40.000,        0.000,   0.684019E+04, 
 1988,   61,    1,      760.000,      -40.000,        0.000,   0.682512E+04, 
 1988,   61,    1,      800.000,      -40.000,        0.000,   0.679643E+04, 
 1988,   61,    1,        0.000,      -20.000,        0.000,   0.509458E+04, 
 1988,   61,    1,       40.000,      -20.000,        0.000,   0.787986E+04, 
 1988,   61,    1,       80.000,      -20.000,        0.000,   0.937546E+04, 
 1988,   61,    1,      120.000,      -20.000,        0.000,   0.108373E+05, 
 1988,   61,    1,      160.000,      -20.000,        0.000,   0.117638E+05, 
 1988,   61,    1,      200.000,      -20.000,        0.000,   0.123458E+05, 
 1988,   61,    1,      240.000,      -20.000,        0.000,   0.128862E+05, 
 1988,   61,    1,      280.000,      -20.000,        0.000,   0.132643E+05, 
 1988,   61,    1,      320.000,      -20.000,        0.000,   0.134653E+05, 
 1988,   61,    1,      360.000,      -20.000,        0.000,   0.135640E+05, 
 1988,   61,    1,      400.000,      -20.000,        0.000,   0.137431E+05, 
 1988,   61,    1,      440.000,      -20.000,        0.000,   0.138551E+05, 
 1988,   61,    1,      480.000,      -20.000,        0.000,   0.139532E+05, 
 1988,   61,    1,      520.000,      -20.000,        0.000,   0.139298E+05, 
 1988,   61,    1,      560.000,      -20.000,        0.000,   0.139578E+05, 
 1988,   61,    1,      600.000,      -20.000,        0.000,   0.141102E+05, 
 1988,   61,    1,      640.000,      -20.000,        0.000,   0.141811E+05, 
 1988,   61,    1,      680.000,      -20.000,        0.000,   0.140255E+05, 
 1988,   61,    1,      720.000,      -20.000,        0.000,   0.141388E+05, 
 1988,   61,    1,      760.000,      -20.000,        0.000,   0.141383E+05, 
 1988,   61,    1,      800.000,      -20.000,        0.000,   0.141685E+05, 
 1988,   61,    1,        0.000,        0.000,        0.000,   0.605144E+05, 
 1988,   61,    1,       40.000,        0.000,        0.000,   0.254524E+06, 
 1988,   61,    1,       80.000,        0.000,        0.000,   0.266570E+06, 
 1988,   61,    1,      120.000,        0.000,        0.000,   0.271116E+06, 
 1988,   61,    1,      160.000,        0.000,        0.000,   0.269833E+06, 
 1988,   61,    1,      200.000,        0.000,        0.000,   0.272467E+06, 
 1988,   61,    1,      240.000,        0.000,        0.000,   0.274856E+06, 
 1988,   61,    1,      280.000,        0.000,        0.000,   0.275301E+06, 
 1988,   61,    1,      320.000,        0.000,        0.000,   0.277261E+06, 
 1988,   61,    1,      360.000,        0.000,        0.000,   0.279022E+06, 
 1988,   61,    1,      400.000,        0.000,        0.000,   0.275324E+06, 
 1988,   61,    1,      440.000,        0.000,        0.000,   0.276570E+06, 
 1988,   61,    1,      480.000,        0.000,        0.000,   0.277916E+06, 
 1988,   61,    1,      520.000,        0.000,        0.000,   0.276965E+06, 
 1988,   61,    1,      560.000,        0.000,        0.000,   0.278332E+06, 
 1988,   61,    1,      600.000,        0.000,        0.000,   0.279780E+06, 
 1988,   61,    1,      640.000,        0.000,        0.000,   0.275776E+06, 
 1988,   61,    1,      680.000,        0.000,        0.000,   0.276812E+06, 
 1988,   61,    1,      720.000,        0.000,        0.000,   0.277655E+06, 
 1988,   61,    1,      760.000,        0.000,        0.000,   0.277168E+06, 
 1988,   61,    1,      800.000,        0.000,        0.000,   0.278397E+06, 
 1988,   61,    1,        0.000,       20.000,        0.000,   0.492471E+04, 
 1988,   61,    1,       40.000,       20.000,        0.000,   0.122065E+05, 
 1988,   61,    1,       80.000,       20.000,        0.000,   0.223188E+05, 
 1988,   61,    1,      120.000,       20.000,        0.000,   0.273974E+05, 
 1988,   61,    1,      160.000,       20.000,        0.000,   0.319326E+05, 
 1988,   61,    1,      200.000,       20.000,        0.000,   0.355164E+05, 
 1988,   61,    1,      240.000,       20.000,        0.000,   0.380983E+05, 
 1988,   61,    1,      280.000,       20.000,        0.000,   0.396331E+05, 
 1988,   61,    1,      320.000,       20.000,        0.000,   0.406949E+05, 
 1988,   61,    1,      360.000,       20.000,        0.000,   0.420535E+05, 
 1988,   61,    1,      400.000,       20.000,        0.000,   0.427693E+05, 
 1988,   61,    1,      440.000,       20.000,        0.000,   0.428925E+05, 
 1988,   61,    1,      480.000,       20.000,        0.000,   0.433710E+05, 
 1988,   61,    1,      520.000,       20.000,        0.000,   0.437646E+05, 
 1988,   61,    1,      560.000,       20.000,        0.000,   0.442141E+05, 
 1988,   61,    1,      600.000,       20.000,        0.000,   0.442507E+05, 
 1988,   61,    1,      640.000,       20.000,        0.000,   0.441753E+05, 
 1988,   61,    1,      680.000,       20.000,        0.000,   0.445417E+05, 
 1988,   61,    1,      720.000,       20.000,        0.000,   0.449240E+05, 
 1988,   61,    1,      760.000,       20.000,        0.000,   0.445794E+05, 
 1988,   61,    1,      800.000,       20.000,        0.000,   0.447378E+05, 
 1988,   61,    1,        0.000,       40.000,        0.000,   0.294208E+04, 
 1988,   61,    1,       40.000,       40.000,        0.000,   0.418845E+04, 
 1988,   61,    1,       80.000,       40.000,        0.000,   0.611931E+04, 
 1988,   61,    1,      120.000,       40.000,        0.000,   0.974355E+04, 
 1988,   61,    1,      160.000,       40.000,        0.000,   0.138632E+05, 
 1988,   61,    1,      200.000,       40.000,        0.000,   0.173535E+05, 
 1988,   61,    1,      240.000,       40.000,        0.000,   0.204782E+05, 
 1988,   61,    1,      280.000,       40.000,        0.000,   0.228338E+05, 
 1988,   61,    1,      320.000,       40.000,        0.000,   0.247073E+05, 
 1988,   61,    1,      360.000,       40.000,        0.000,   0.262405E+05, 
 1988,   61,    1,      400.000,       40.000,        0.000,   0.273858E+05, 
 1988,   61,    1,      440.000,       40.000,        0.000,   0.280343E+05, 
 1988,   61,    1,      480.000,       40.000,        0.000,   0.290308E+05, 
 1988,   61,    1,      520.000,       40.000,        0.000,   0.294492E+05, 
 1988,   61,    1,      560.000,       40.000,        0.000,   0.300142E+05, 
 1988,   61,    1,      600.000,       40.000,        0.000,   0.301922E+05, 
 1988,   61,    1,      640.000,       40.000,        0.000,   0.305691E+05, 
 1988,   61,    1,      680.000,       40.000,        0.000,   0.309002E+05, 
 1988,   61,    1,      720.000,       40.000,        0.000,   0.311255E+05, 
 1988,   61,    1,      760.000,       40.000,        0.000,   0.308556E+05, 
 1988,   61,    1,      800.000,       40.000,        0.000,   0.313231E+05, 
 1988,   61,    1,        0.000,       60.000,        0.000,   0.209070E+04, 
 1988,   61,    1,       40.000,       60.000,        0.000,   0.280008E+04, 
 1988,   61,    1,       80.000,       60.000,        0.000,   0.357147E+04, 
 1988,   61,    1,      120.000,       60.000,        0.000,   0.507534E+04, 
 1988,   61,    1,      160.000,       60.000,        0.000,   0.703641E+04, 
 1988,   61,    1,      200.000,       60.000,        0.000,   0.967109E+04, 
 1988,   61,    1,      240.000,       60.000,        0.000,   0.121765E+05, 
 1988,   61,    1,      280.000,       60.000,        0.000,   0.145665E+05, 
 1988,   61,    1,      320.000,       60.000,        0.000,   0.161836E+05, 
 1988,   61,    1,      360.000,       60.000,        0.000,   0.181453E+05, 
 1988,   61,    1,      400.000,       60.000,        0.000,   0.196891E+05, 
 1988,   61,    1,      440.000,       60.000,        0.000,   0.208176E+05, 
 1988,   61,    1,      480.000,       60.000,        0.000,   0.219632E+05, 
 1988,   61,    1,      520.000,       60.000,        0.000,   0.228020E+05, 
 1988,   61,    1,      560.000,       60.000,        0.000,   0.234466E+05, 
 1988,   61,    1,      600.000,       60.000,        0.000,   0.235607E+05, 
 1988,   61,    1,      640.000,       60.000,        0.000,   0.244562E+05, 
 1988,   61,    1,      680.000,       60.000,        0.000,   0.245506E+05, 
 1988,   61,    1,      720.000,       60.000,        0.000,   0.248771E+05, 
 1988,   61,    1,      760.000,       60.000,        0.000,   0.253957E+05, 
 1988,   61,    1,      800.000,       60.000,        0.000,   0.254139E+05, 
 1988,   61,    1,        0.000,       80.000,        0.000,   0.180727E+04, 
 1988,   61,    1,       40.000,       80.000,        0.000,   0.241341E+04, 
 1988,   61,    1,       80.000,       80.000,        0.000,   0.310136E+04, 
 1988,   61,    1,      120.000,       80.000,        0.000,   0.355372E+04, 
 1988,   61,    1,      160.000,       80.000,        0.000,   0.432256E+04, 
