RLINEv1_2   
SOURCE FILE: Source_Road.txt (1 Sources)
RECEPTOR FILE: Receptor_Road.txt (441 Receptors)
SURFACE FILE: ./ONSITE.SFC
Error Limit:  1.000E-03
Displacement Height:      5.000*z0
Concentrations from: Plume and Meander
Roadway configurations used: N 
Roadway #Lanes Option : Y 
Integraton option: Numerical
 
 Year, Julian_Day, # Hours, X-Coordinate, Y-Coordinate, Z-Coordinate, C_HWY,
 1988,   61,   24,      320.000,      -60.000,        0.000,   0.802199E+03, 
 1988,   61,   24,      360.000,      -60.000,        0.000,   0.722739E+03, 
 1988,   61,   24,      400.000,      -60.000,        0.000,   0.632276E+03, 
 1988,   61,   24,      440.000,      -60.000,        0.000,   0.588282E+03, 
 1988,   61,   24,      480.000,      -60.000,        0.000,   0.573131E+03, 
 1988,   61,   24,      520.000,      -60.000,        0.000,   0.558921E+03, 
 1988,   61,   24,      560.000,      -60.000,        0.000,   0.541362E+03, 
 1988,   61,   24,      600.000,      -60.000,        0.000,   0.521130E+03, 
 1988,   61,   24,      640.000,      -60.000,        0.000,   0.499126E+03, 
 1988,   61,   24,      680.000,      -60.000,        0.000,   0.476208E+03, 
 1988,   61,   24,      720.000,      -60.000,        0.000,   0.453238E+03, 
 1988,   61,   24,      760.000,      -60.000,        0.000,   0.430814E+03, 
 1988,   61,   24,      800.000,      -60.000,        0.000,   0.409241E+03, 
 1988,   61,   24,        0.000,      -40.000,        0.000,   0.777116E+03, 
 1988,   61,   24,       40.000,      -40.000,        0.000,   0.112565E+04, 
 1988,   61,   24,       80.000,      -40.000,        0.000,   0.136829E+04, 
 1988,   61,   24,      120.000,      -40.000,        0.000,   0.160588E+04, 
 1988,   61,   24,      160.000,      -40.000,        0.000,   0.181263E+04, 
 1988,   61,   24,      200.000,      -40.000,        0.000,   0.193737E+04, 
 1988,   61,   24,      240.000,      -40.000,        0.000,   0.192730E+04, 
 1988,   61,   24,      280.000,      -40.000,        0.000,   0.184356E+04, 
 1988,   61,   24,      320.000,      -40.000,        0.000,   0.160633E+04, 
 1988,   61,   24,      360.000,      -40.000,        0.000,   0.147894E+04, 
 1988,   61,   24,      400.000,      -40.000,        0.000,   0.134997E+04, 
 1988,   61,   24,      440.000,      -40.000,        0.000,   0.121919E+04, 
 1988,   61,   24,      480.000,      -40.000,        0.000,   0.110312E+04, 
 1988,   61,   24,      520.000,      -40.000,        0.000,   0.998284E+03, 
 1988,   61,   24,      560.000,      -40.000,        0.000,   0.904296E+03, 
 1988,   61,   24,      600.000,      -40.000,        0.000,   0.821872E+03, 
 1988,   61,   24,      640.000,      -40.000,        0.000,   0.749669E+03, 
 1988,   61,   24,      680.000,      -40.000,        0.000,   0.686335E+03, 
 1988,   61,   24,      720.000,      -40.000,        0.000,   0.630676E+03, 
 1988,   61,   24,      760.000,      -40.000,        0.000,   0.581618E+03, 
 1988,   61,   24,      800.000,      -40.000,        0.000,   0.538221E+03, 
 1988,   61,   24,        0.000,      -20.000,        0.000,   0.128489E+04, 
 1988,   61,   24,       40.000,      -20.000,        0.000,   0.226843E+04, 
 1988,   61,   24,       80.000,      -20.000,        0.000,   0.308626E+04, 
 1988,   61,   24,      120.000,      -20.000,        0.000,   0.364263E+04, 
 1988,   61,   24,      160.000,      -20.000,        0.000,   0.414381E+04, 
 1988,   61,   24,      200.000,      -20.000,        0.000,   0.451071E+04, 
 1988,   61,   24,      240.000,      -20.000,        0.000,   0.463279E+04, 
 1988,   61,   24,      280.000,      -20.000,        0.000,   0.451749E+04, 
 1988,   61,   24,      320.000,      -20.000,        0.000,   0.368322E+04, 
 1988,   61,   24,      360.000,      -20.000,        0.000,   0.307498E+04, 
 1988,   61,   24,      400.000,      -20.000,        0.000,   0.257137E+04, 
 1988,   61,   24,      440.000,      -20.000,        0.000,   0.215262E+04, 
 1988,   61,   24,      480.000,      -20.000,        0.000,   0.179537E+04, 
 1988,   61,   24,      520.000,      -20.000,        0.000,   0.151852E+04, 
 1988,   61,   24,      560.000,      -20.000,        0.000,   0.130280E+04, 
 1988,   61,   24,      600.000,      -20.000,        0.000,   0.113280E+04, 
 1988,   61,   24,      640.000,      -20.000,        0.000,   0.996311E+03, 
 1988,   61,   24,      680.000,      -20.000,        0.000,   0.884915E+03, 
 1988,   61,   24,      720.000,      -20.000,        0.000,   0.792574E+03, 
 1988,   61,   24,      760.000,      -20.000,        0.000,   0.715103E+03, 
 1988,   61,   24,      800.000,      -20.000,        0.000,   0.649367E+03, 
 1988,   61,   24,        0.000,        0.000,        0.000,   0.194236E+05, 
 1988,   61,   24,       40.000,        0.000,        0.000,   0.142265E+06, 
 1988,   61,   24,       80.000,        0.000,        0.000,   0.145194E+06, 
 1988,   61,   24,      120.000,        0.000,        0.000,   0.145440E+06, 
 1988,   61,   24,      160.000,        0.000,        0.000,   0.146387E+06, 
 1988,   61,   24,      200.000,        0.000,        0.000,   0.147873E+06, 
 1988,   61,   24,      240.000,        0.000,        0.000,   0.146509E+06, 
 1988,   61,   24,      280.000,        0.000,        0.000,   0.147182E+06, 
 1988,   61,   24,      320.000,        0.000,        0.000,   0.112052E+05, 
 1988,   61,   24,      360.000,        0.000,        0.000,   0.520550E+04, 
 1988,   61,   24,      400.000,        0.000,        0.000,   0.380616E+04, 
 1988,   61,   24,      440.000,        0.000,        0.000,   0.303067E+04, 
 1988,   61,   24,      480.000,        0.000,        0.000,   0.241030E+04, 
 1988,   61,   24,      520.000,        0.000,        0.000,   0.195973E+04, 
 1988,   61,   24,      560.000,        0.000,        0.000,   0.162887E+04, 
 1988,   61,   24,      600.000,        0.000,        0.000,   0.137966E+04, 
 1988,   61,   24,      640.000,        0.000,        0.000,   0.118711E+04, 
 1988,   61,   24,      680.000,        0.000,        0.000,   0.103496E+04, 
 1988,   61,   24,      720.000,        0.000,        0.000,   0.912385E+03, 
 1988,   61,   24,      760.000,        0.000,        0.000,   0.811995E+03, 
 1988,   61,   24,      800.000,        0.000,        0.000,   0.728586E+03, 
 1988,   61,   24,        0.000,       20.000,        0.000,   0.130182E+04, 
 1988,   61,   24,       40.000,       20.000,        0.000,   0.273356E+04, 
 1988,   61,   24,       80.000,       20.000,        0.000,   0.454909E+04, 
 1988,   61,   24,      120.000,       20.000,        0.000,   0.552257E+04, 
 1988,   61,   24,      160.000,       20.000,        0.000,   0.646343E+04, 
 1988,   61,   24,      200.000,       20.000,        0.000,   0.711672E+04, 
 1988,   61,   24,      240.000,       20.000,        0.000,   0.744300E+04, 
 1988,   61,   24,      280.000,       20.000,        0.000,   0.756225E+04, 
 1988,   61,   24,      320.000,       20.000,        0.000,   0.677659E+04, 
 1988,   61,   24,      360.000,       20.000,        0.000,   0.525208E+04, 
 1988,   61,   24,      400.000,       20.000,        0.000,   0.415822E+04, 
 1988,   61,   24,      440.000,       20.000,        0.000,   0.335620E+04, 
 1988,   61,   24,      480.000,       20.000,        0.000,   0.268488E+04, 
