RLINEv1_2   
SOURCE FILE: Source_Road.txt (1 Sources)
RECEPTOR FILE: Receptor_Road.txt (441 Receptors)
SURFACE FILE: ./ONSITE.SFC
Error Limit:  1.000E-03
Displacement Height:      5.000*z0
Concentrations from: Plume and Meander
Roadway configurations used: N 
Roadway #Lanes Option : Y 
Integraton option: Numerical
 
 Year, Julian_Day, # Hours, X-Coordinate, Y-Coordinate, Z-Coordinate, C_HWY,
 1988,   61,   24,      320.000,      -40.000,        0.000,   0.130776E+05, 
 1988,   61,   24,      360.000,      -40.000,        0.000,   0.137796E+05, 
 1988,   61,   24,      400.000,      -40.000,        0.000,   0.143741E+05, 
 1988,   61,   24,      440.000,      -40.000,        0.000,   0.149432E+05, 
 1988,   61,   24,      480.000,      -40.000,        0.000,   0.154303E+05, 
 1988,   61,   24,      520.000,      -40.000,        0.000,   0.159223E+05, 
 1988,   61,   24,      560.000,      -40.000,        0.000,   0.163506E+05, 
 1988,   61,   24,      600.000,      -40.000,        0.000,   0.167505E+05, 
 1988,   61,   24,      640.000,      -40.000,        0.000,   0.171486E+05, 
 1988,   61,   24,      680.000,      -40.000,        0.000,   0.174474E+05, 
 1988,   61,   24,      720.000,      -40.000,        0.000,   0.177471E+05, 
 1988,   61,   24,      760.000,      -40.000,        0.000,   0.180193E+05, 
 1988,   61,   24,      800.000,      -40.000,        0.000,   0.182551E+05, 
 1988,   61,   24,        0.000,      -20.000,        0.000,   0.675609E+04, 
 1988,   61,   24,       40.000,      -20.000,        0.000,   0.114420E+05, 
 1988,   61,   24,       80.000,      -20.000,        0.000,   0.155798E+05, 
 1988,   61,   24,      120.000,      -20.000,        0.000,   0.184685E+05, 
 1988,   61,   24,      160.000,      -20.000,        0.000,   0.211511E+05, 
 1988,   61,   24,      200.000,      -20.000,        0.000,   0.234019E+05, 
 1988,   61,   24,      240.000,      -20.000,        0.000,   0.251543E+05, 
 1988,   61,   24,      280.000,      -20.000,        0.000,   0.266875E+05, 
 1988,   61,   24,      320.000,      -20.000,        0.000,   0.278587E+05, 
 1988,   61,   24,      360.000,      -20.000,        0.000,   0.288875E+05, 
 1988,   61,   24,      400.000,      -20.000,        0.000,   0.297739E+05, 
 1988,   61,   24,      440.000,      -20.000,        0.000,   0.306185E+05, 
 1988,   61,   24,      480.000,      -20.000,        0.000,   0.313625E+05, 
 1988,   61,   24,      520.000,      -20.000,        0.000,   0.318937E+05, 
 1988,   61,   24,      560.000,      -20.000,        0.000,   0.324406E+05, 
 1988,   61,   24,      600.000,      -20.000,        0.000,   0.329887E+05, 
 1988,   61,   24,      640.000,      -20.000,        0.000,   0.333753E+05, 
 1988,   61,   24,      680.000,      -20.000,        0.000,   0.337080E+05, 
 1988,   61,   24,      720.000,      -20.000,        0.000,   0.341119E+05, 
 1988,   61,   24,      760.000,      -20.000,        0.000,   0.344272E+05, 
 1988,   61,   24,      800.000,      -20.000,        0.000,   0.347765E+05, 
 1988,   61,   24,        0.000,        0.000,        0.000,   0.971951E+05, 
 1988,   61,   24,       40.000,        0.000,        0.000,   0.712450E+06, 
 1988,   61,   24,       80.000,        0.000,        0.000,   0.730773E+06, 
 1988,   61,   24,      120.000,        0.000,        0.000,   0.741398E+06, 
 1988,   61,   24,      160.000,        0.000,        0.000,   0.734383E+06, 
 1988,   61,   24,      200.000,        0.000,        0.000,   0.732823E+06, 
 1988,   61,   24,      240.000,        0.000,        0.000,   0.743121E+06, 
 1988,   61,   24,      280.000,        0.000,        0.000,   0.745309E+06, 
 1988,   61,   24,      320.000,        0.000,        0.000,   0.742948E+06, 
 1988,   61,   24,      360.000,        0.000,        0.000,   0.745415E+06, 
 1988,   61,   24,      400.000,        0.000,        0.000,   0.736343E+06, 
 1988,   61,   24,      440.000,        0.000,        0.000,   0.744057E+06, 
 1988,   61,   24,      480.000,        0.000,        0.000,   0.752173E+06, 
 1988,   61,   24,      520.000,        0.000,        0.000,   0.747649E+06, 
 1988,   61,   24,      560.000,        0.000,        0.000,   0.755809E+06, 
 1988,   61,   24,      600.000,        0.000,        0.000,   0.755073E+06, 
 1988,   61,   24,      640.000,        0.000,        0.000,   0.752163E+06, 
 1988,   61,   24,      680.000,        0.000,        0.000,   0.754233E+06, 
 1988,   61,   24,      720.000,        0.000,        0.000,   0.750310E+06, 
 1988,   61,   24,      760.000,        0.000,        0.000,   0.750611E+06, 
 1988,   61,   24,      800.000,        0.000,        0.000,   0.758884E+06, 
 1988,   61,   24,        0.000,       20.000,        0.000,   0.660204E+04, 
 1988,   61,   24,       40.000,       20.000,        0.000,   0.138328E+05, 
 1988,   61,   24,       80.000,       20.000,        0.000,   0.230463E+05, 
 1988,   61,   24,      120.000,       20.000,        0.000,   0.278594E+05, 
 1988,   61,   24,      160.000,       20.000,        0.000,   0.325852E+05, 
 1988,   61,   24,      200.000,       20.000,        0.000,   0.364508E+05, 
 1988,   61,   24,      240.000,       20.000,        0.000,   0.390556E+05, 
 1988,   61,   24,      280.000,       20.000,        0.000,   0.416512E+05, 
 1988,   61,   24,      320.000,       20.000,        0.000,   0.433675E+05, 
 1988,   61,   24,      360.000,       20.000,        0.000,   0.449471E+05, 
 1988,   61,   24,      400.000,       20.000,        0.000,   0.459203E+05, 
 1988,   61,   24,      440.000,       20.000,        0.000,   0.470021E+05, 
 1988,   61,   24,      480.000,       20.000,        0.000,   0.479592E+05, 
 1988,   61,   24,      520.000,       20.000,        0.000,   0.487703E+05, 
 1988,   61,   24,      560.000,       20.000,        0.000,   0.492464E+05, 
 1988,   61,   24,      600.000,       20.000,        0.000,   0.499209E+05, 
 1988,   61,   24,      640.000,       20.000,        0.000,   0.504928E+05, 
